ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Conversions,Conversion_Rate,CPA,ROI,Total_Leads,Max_Leads_Source,Z_CostContact,Z_Revenue,NumWebPurchases,NumCatalogPurchases,NumStorePurchases
10311,1969,4428.0,0,1,2013-10-05,0,0,0.0,0.0,266.66666666666663,25,NumWebPurchases,3,11,25,0,0
5117,1963,32632.0,0,0,2012-08-02,32,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,4,4,8
4867,1968,38236.0,1,1,2013-09-20,2,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
9289,1979,36781.0,1,0,2014-04-10,16,0,0.0,0.0,266.66666666666663,5,NumWebPurchases,3,11,2,1,2
10913,1984,31385.0,1,0,2012-12-05,56,1,1.0,3.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
3032,1984,24570.0,1,0,2013-02-27,97,0,0.0,0.0,266.66666666666663,8,NumWebPurchases,3,11,4,0,4
8524,1974,25509.0,1,0,2012-09-18,15,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
3334,1951,94642.0,0,0,2014-02-12,35,2,1.0,1.5,266.66666666666663,21,NumStorePurchases,3,11,5,7,9
4470,1962,58646.0,0,1,2013-06-10,3,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
1406,1975,53201.0,1,1,2013-02-12,49,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,6,3,5
8619,1957,21994.0,0,1,2012-12-24,4,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
10821,1978,57113.0,1,1,2013-02-06,45,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,4,1,5
4552,1991,51373.0,0,0,2013-06-22,37,0,0.0,0.0,266.66666666666663,11,NumCatalogPurchases,3,11,3,5,3
898,1986,23477.0,1,0,2013-10-21,39,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
9797,1956,58116.0,0,1,2014-04-13,38,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,3,3,8
10949,1963,72968.0,0,0,2013-12-16,8,1,1.0,3.0,266.66666666666663,18,NumStorePurchases,3,11,5,5,8
8212,1971,39791.0,0,1,2013-03-28,89,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
6248,1947,91712.0,0,0,2013-10-17,47,1,1.0,3.0,266.66666666666663,27,NumStorePurchases,3,11,9,7,11
10164,1958,94472.0,0,1,2014-04-03,75,2,1.0,1.5,266.66666666666663,15,NumWebPurchases,3,11,5,5,5
4547,1960,13672.0,1,1,2013-04-17,86,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
6815,1980,96547.0,0,0,2014-05-23,4,3,1.0,1.0,266.66666666666663,21,NumStorePurchases,3,11,7,6,8
4122,1975,79205.0,0,0,2012-08-29,73,1,1.0,3.0,266.66666666666663,15,NumWebPurchases,3,11,6,5,4
10841,1975,56559.0,0,1,2012-12-25,46,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,4,3,8
5370,1973,32644.0,1,0,2013-01-16,38,1,1.0,3.0,266.66666666666663,14,NumWebPurchases,3,11,7,1,6
176,1980,67506.0,0,1,2014-01-02,73,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,1,6
4860,1970,24206.0,1,0,2013-03-08,66,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
10757,1967,28420.0,1,0,2013-12-24,36,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
4023,1970,22979.0,1,0,2012-09-06,29,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,2,2
6679,1966,33279.0,0,0,2014-06-12,29,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
9923,1972,46423.0,1,1,2013-09-18,6,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
7181,1977,30368.0,0,1,2013-11-07,97,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
3599,1970,63684.0,0,1,2012-11-26,61,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,8,4,8
405,1964,41638.0,0,1,2013-02-13,68,1,1.0,3.0,266.66666666666663,13,NumWebPurchases,3,11,5,5,3
6870,1959,68805.0,0,1,2013-09-17,73,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,3,1,7
832,1966,65814.0,0,1,2014-03-02,90,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,8,2,10
2002,1958,71964.0,0,0,2013-05-20,81,0,0.0,0.0,266.66666666666663,16,NumCatalogPurchases,3,11,5,6,5
3657,1986,39146.0,1,0,2013-02-14,1,0,0.0,0.0,266.66666666666663,8,NumWebPurchases,3,11,4,0,4
500,1977,96876.0,0,0,2013-08-06,79,3,1.0,1.0,266.66666666666663,23,NumStorePurchases,3,11,7,7,9
1951,1981,34445.0,0,0,2013-01-27,92,0,0.0,0.0,266.66666666666663,21,NumWebPurchases,3,11,11,2,8
3262,1958,68281.0,0,0,2012-08-07,31,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,2,9,13
4102,1975,37284.0,1,1,2013-03-29,46,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
7042,1983,36790.0,0,0,2013-03-01,14,0,0.0,0.0,266.66666666666663,5,NumWebPurchases,3,11,2,1,2
10598,1967,27943.0,1,1,2013-04-15,89,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
255,1951,22263.0,1,1,2014-03-30,31,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
2375,1972,30261.0,1,2,2012-09-25,75,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
9829,1978,28587.0,1,0,2014-02-12,42,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
6214,1982,43815.0,1,0,2013-04-05,53,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
4954,1956,48195.0,1,1,2014-01-21,53,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,2,5
7861,1952,77027.0,0,1,2014-02-05,23,0,0.0,0.0,266.66666666666663,17,NumWebPurchases,3,11,8,3,6
4837,1965,71322.0,0,1,2013-02-16,57,0,0.0,0.0,266.66666666666663,26,NumStorePurchases,3,11,8,5,13
9423,1979,32765.0,1,0,2014-02-23,49,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
4198,1965,29672.0,1,1,2013-03-12,6,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
153,1953,23272.0,0,0,2013-10-17,29,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9323,1949,49912.0,0,1,2012-09-07,5,1,1.0,3.0,266.66666666666663,22,NumWebPurchases,3,11,10,5,7
10001,1985,7500.0,1,0,2012-08-01,98,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
3945,1947,68117.0,0,1,2013-03-10,80,1,1.0,3.0,266.66666666666663,23,NumWebPurchases,3,11,11,8,4
3799,1955,67225.0,0,1,2013-11-26,4,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,7,2,11
8625,1976,17649.0,1,0,2013-11-12,70,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
3491,1975,55914.0,0,1,2013-04-29,32,0,0.0,0.0,266.66666666666663,25,NumWebPurchases,3,11,11,6,8
983,1984,40059.0,1,0,2013-09-28,82,1,1.0,3.0,266.66666666666663,11,NumWebPurchases,3,11,6,2,3
9119,1950,60905.0,0,1,2013-12-05,27,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,3,3,7
4786,1977,75330.0,1,1,2012-10-04,94,0,0.0,0.0,266.66666666666663,25,NumStorePurchases,3,11,10,3,12
5872,1951,60689.0,0,1,2013-06-01,23,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,4,4,10
6568,1984,38680.0,1,0,2013-03-28,97,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
5628,1982,61416.0,0,0,2013-02-08,25,1,1.0,3.0,266.66666666666663,23,NumWebPurchases,3,11,10,3,10
5631,1991,49767.0,0,0,2013-05-02,92,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,5,4,8
4974,1970,83273.0,1,2,2012-09-25,98,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,4,6,9
8416,1981,29009.0,1,0,2013-11-29,19,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
5454,1979,45057.0,1,0,2013-12-01,80,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
4095,1971,37150.0,1,0,2012-09-11,80,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,4,3,6
5474,1970,43020.0,1,0,2013-11-30,79,0,0.0,0.0,266.66666666666663,9,NumWebPurchases,3,11,4,1,4
4268,1959,53154.0,0,1,2014-06-09,50,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
10701,1973,65308.0,0,0,2013-09-11,60,2,1.0,1.5,266.66666666666663,27,NumStorePurchases,3,11,7,8,12
3507,1970,76467.0,1,0,2012-08-17,44,0,0.0,0.0,266.66666666666663,12,NumCatalogPurchases,3,11,2,5,5
2079,1947,81044.0,0,0,2013-12-27,0,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,5,6,10
626,1951,32871.0,1,1,2013-03-09,28,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4426,1975,55801.0,1,1,2013-09-22,35,1,1.0,3.0,266.66666666666663,15,NumWebPurchases,3,11,7,2,6
2591,1959,76320.0,0,1,2014-06-22,49,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,6,3,4
10509,1955,36927.0,1,1,2014-06-02,46,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
6382,1953,48794.0,1,1,2014-06-26,97,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
6673,1965,23478.0,0,0,2013-03-19,51,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
7441,1973,71128.0,1,0,2012-10-06,80,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,2,10,12
1071,1976,70179.0,0,1,2013-07-21,10,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,7,3,13
10061,1950,59462.0,0,1,2013-01-05,29,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,9,2,12
7187,1969,51381.5,1,1,2013-05-18,52,0,0.0,0.0,266.66666666666663,18,NumCatalogPurchases,3,11,4,10,4
8775,1969,38361.0,1,0,2013-12-27,74,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
1612,1981,51381.5,1,0,2013-05-31,82,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
2345,1982,70038.0,0,0,2013-10-25,54,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,4,4,8
322,1978,42554.0,1,1,2013-01-12,93,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
10897,1974,67445.0,0,1,2012-08-12,63,0,0.0,0.0,266.66666666666663,27,NumStorePurchases,3,11,9,6,12
123,1951,67046.0,0,1,2013-01-06,92,0,0.0,0.0,266.66666666666663,13,NumCatalogPurchases,3,11,4,5,4
6103,1948,42192.0,0,0,2013-09-06,40,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
7899,1952,77610.0,0,1,2012-10-29,70,0,0.0,0.0,266.66666666666663,15,NumCatalogPurchases,3,11,4,7,4
10500,1984,31761.0,1,0,2014-04-05,96,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
1655,1979,34350.0,1,0,2013-10-19,81,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
2406,1949,54591.0,0,1,2013-08-05,63,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,6,2,8
2712,1956,71866.0,0,1,2013-12-25,85,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,6,3,10
5517,1969,25293.0,1,0,2013-09-15,51,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
10643,1987,42000.0,0,0,2013-01-10,23,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,5,2,11
2254,1983,69520.0,0,0,2013-07-07,95,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,9,6,5
10281,1970,64713.0,1,0,2014-02-07,11,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,5,5,7
6958,1977,27889.0,1,0,2013-07-05,42,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
954,1960,22123.0,0,0,2014-03-27,77,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
5079,1971,51381.5,1,1,2013-03-03,82,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
10339,1954,51381.5,0,1,2013-06-23,83,0,0.0,0.0,266.66666666666663,9,NumWebPurchases,3,11,4,1,4
4643,1973,27803.0,1,0,2012-08-26,40,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
3117,1955,51381.5,0,1,2013-10-18,95,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,1,5
6497,1960,51651.0,0,1,2012-11-07,32,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,6,2,5
5396,1988,68487.0,0,0,2013-01-13,48,0,0.0,0.0,266.66666666666663,29,NumStorePurchases,3,11,9,7,13
5250,1943,51381.5,0,0,2013-10-30,75,1,1.0,3.0,266.66666666666663,21,NumStorePurchases,3,11,5,5,11
1052,1969,56796.0,0,1,2013-02-16,24,0,0.0,0.0,266.66666666666663,24,NumCatalogPurchases,3,11,8,9,7
2802,1992,87000.0,0,0,2012-12-15,61,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,4,6,7
6343,1959,79823.0,0,1,2014-03-31,6,1,1.0,3.0,266.66666666666663,22,NumCatalogPurchases,3,11,6,9,7
6507,1980,30828.0,1,0,2013-10-04,16,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,1,1,4
7901,1971,34109.0,0,1,2013-11-06,39,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
4865,1974,53367.0,1,1,2013-08-31,2,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,5,1,8
2686,1969,22390.0,0,0,2013-10-21,49,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
3107,1976,71322.0,0,1,2014-05-02,31,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,4,1,7
7734,1993,79244.0,0,0,2012-12-19,58,2,1.0,1.5,266.66666666666663,21,NumCatalogPurchases,3,11,4,10,7
1146,1949,49912.0,0,1,2012-09-07,5,1,1.0,3.0,266.66666666666663,22,NumWebPurchases,3,11,10,5,7
11031,1950,48699.0,1,1,2013-05-21,90,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
7428,1975,80144.0,0,0,2013-09-30,47,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,3,7,8
975,1956,54252.0,1,1,2013-05-28,25,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,4,1,5
1103,1976,81929.0,1,0,2012-09-29,60,2,1.0,1.5,266.66666666666663,18,NumStorePurchases,3,11,4,4,10
3422,1975,76068.0,0,1,2012-11-29,67,2,1.0,1.5,266.66666666666663,9,NumStorePurchases,3,11,2,3,4
1055,1976,53204.0,1,1,2014-03-20,40,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
6544,1949,67911.0,0,1,2014-05-22,63,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,6,7,11
1241,1984,14796.0,1,0,2012-09-17,1,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
2909,1974,78128.0,0,1,2014-02-19,89,2,1.0,1.5,266.66666666666663,18,NumWebPurchases,3,11,8,4,6
5802,1972,14188.0,0,0,2013-02-28,40,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
1407,1986,20425.0,1,0,2012-10-29,5,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
6183,1962,58646.0,0,1,2013-06-10,3,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
340,1970,72967.0,0,1,2012-12-15,1,1,1.0,3.0,266.66666666666663,17,NumStorePurchases,3,11,7,2,8
5991,1949,48150.0,0,1,2013-06-08,24,0,0.0,0.0,266.66666666666663,10,NumWebPurchases,3,11,5,1,4
3104,1961,82332.0,0,0,2012-09-17,89,1,1.0,3.0,266.66666666666663,20,NumStorePurchases,3,11,5,3,12
9729,1955,58275.0,1,1,2013-06-02,48,0,0.0,0.0,266.66666666666663,17,NumWebPurchases,3,11,8,2,7
1008,1981,44953.0,0,0,2012-12-21,31,1,1.0,3.0,266.66666666666663,23,NumStorePurchases,3,11,7,3,13
11091,1953,34587.0,1,1,2014-05-16,68,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
3969,1974,43018.0,0,1,2013-11-01,46,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,2,2,2
1916,1954,45736.0,0,1,2013-07-24,92,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,7,1,6
9907,1969,66476.0,0,1,2013-12-04,80,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,6,8,10
87,1981,27733.0,1,0,2013-08-26,16,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
8659,1952,69805.0,0,1,2014-01-21,50,0,0.0,0.0,266.66666666666663,25,NumStorePurchases,3,11,6,8,11
6262,1962,72217.0,0,0,2013-04-10,93,0,0.0,0.0,266.66666666666663,21,NumCatalogPurchases,3,11,3,10,8
6147,1971,25818.0,1,0,2012-10-18,51,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,1,2
8832,1976,37509.0,1,0,2012-09-12,24,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
10067,1976,25176.0,1,1,2013-08-10,79,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
7532,1980,43586.0,0,1,2012-08-30,26,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
4915,1956,53230.0,0,1,2012-08-03,86,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,5,2,12
2115,1957,50116.0,1,1,2014-06-20,68,1,1.0,3.0,266.66666666666663,5,NumStorePurchases,3,11,1,0,4
2088,1972,84906.0,0,0,2013-10-04,98,3,1.0,1.0,266.66666666666663,23,NumStorePurchases,3,11,5,6,12
2493,1966,61286.0,0,1,2013-08-02,34,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,7,1,8
6292,1986,82333.0,0,0,2013-03-30,60,1,1.0,3.0,266.66666666666663,17,NumStorePurchases,3,11,4,3,10
1631,1965,65220.0,0,0,2012-09-03,3,0,0.0,0.0,266.66666666666663,19,NumWebPurchases,3,11,8,4,7
10104,1974,33590.0,2,1,2013-11-03,65,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
3006,1976,30992.0,1,0,2013-04-22,83,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
3919,1976,72309.0,0,0,2013-03-11,64,1,1.0,3.0,266.66666666666663,19,NumStorePurchases,3,11,5,6,8
11181,1949,156924.0,0,0,2013-08-29,85,0,0.0,0.0,266.66666666666663,0,NumWebPurchases,3,11,0,0,0
642,1980,16005.0,1,0,2012-08-14,69,0,0.0,0.0,266.66666666666663,5,NumWebPurchases,3,11,2,1,2
4369,1957,65487.0,0,0,2014-01-10,48,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,3,5,6
10127,1965,58692.0,0,1,2014-04-06,21,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,8,2,4
271,1969,40590.0,1,1,2013-10-02,30,1,1.0,3.0,266.66666666666663,10,NumCatalogPurchases,3,11,3,4,3
4973,1970,20587.0,1,0,2014-05-11,39,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
2948,1954,62637.0,0,1,2014-03-01,76,0,0.0,0.0,266.66666666666663,9,NumStorePurchases,3,11,2,2,5
2715,1966,29435.0,1,1,2012-08-06,11,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,2,2
10432,1974,19346.0,1,0,2014-01-30,26,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9216,1971,35788.0,1,1,2014-01-23,34,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
7124,1968,36997.0,1,1,2013-02-01,72,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
9727,1957,23539.0,0,0,2014-02-28,13,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
5136,1973,65333.0,0,1,2014-01-17,58,2,1.0,1.5,266.66666666666663,21,NumWebPurchases,3,11,9,4,8
9790,1957,78499.0,0,0,2013-11-23,12,1,1.0,3.0,266.66666666666663,18,NumWebPurchases,3,11,11,3,4
1818,1971,29732.0,1,0,2014-03-25,23,0,0.0,0.0,266.66666666666663,4,NumWebPurchases,3,11,2,0,2
1100,1960,41275.0,1,2,2014-03-24,33,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
7873,1973,63516.0,1,1,2013-07-06,30,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,4,1,7
10609,1962,42769.0,0,1,2013-10-12,15,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,1,1,4
6950,1958,49572.0,1,1,2013-12-15,25,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
7233,1972,69209.0,0,0,2012-09-17,4,1,1.0,3.0,266.66666666666663,14,NumStorePurchases,3,11,5,3,6
9481,1976,17148.0,1,0,2014-01-28,80,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
7699,1969,40590.0,1,1,2013-10-02,30,1,1.0,3.0,266.66666666666663,10,NumCatalogPurchases,3,11,3,4,3
2711,1976,30560.0,1,0,2013-06-27,6,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
8933,1983,32146.0,1,0,2014-05-12,16,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
8726,1964,41713.0,1,1,2014-04-29,57,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
1515,1975,34176.0,0,1,2014-01-22,9,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
5186,1955,58482.0,0,1,2014-03-12,59,1,1.0,3.0,266.66666666666663,20,NumStorePurchases,3,11,7,4,9
10157,1965,59686.0,0,1,2014-01-25,78,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,1,6
5667,1964,60896.0,0,1,2012-10-11,90,0,0.0,0.0,266.66666666666663,23,NumCatalogPurchases,3,11,9,10,4
902,1980,62994.0,1,0,2014-03-04,74,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,2,4
977,1957,47320.0,0,1,2013-08-01,10,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,5,1,8
7313,1949,74859.0,0,0,2013-06-03,63,1,1.0,3.0,266.66666666666663,22,NumStorePurchases,3,11,6,5,11
7600,1992,15253.0,1,0,2013-10-28,13,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9706,1974,31560.0,1,0,2013-06-24,98,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
2429,1954,72071.0,0,1,2013-02-14,4,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,5,4,8
3520,1990,91172.0,0,0,2013-03-27,94,4,1.0,0.75,266.66666666666663,14,NumStorePurchases,3,11,4,3,7
10394,1984,90000.0,0,0,2013-12-23,91,3,1.0,1.0,266.66666666666663,17,NumCatalogPurchases,3,11,4,8,5
4548,1981,41967.0,1,1,2013-11-23,66,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9362,1965,69263.0,0,1,2014-03-05,14,1,1.0,3.0,266.66666666666663,17,NumWebPurchases,3,11,9,1,7
3968,1970,65706.0,0,0,2013-06-28,77,3,1.0,1.0,266.66666666666663,26,NumStorePurchases,3,11,11,3,12
4084,1975,60934.0,0,1,2014-01-17,41,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,6,4,11
6721,1951,71965.0,0,1,2013-07-29,21,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,6,3,5
2829,1955,65210.0,0,1,2014-03-10,25,2,1.0,1.5,266.66666666666663,20,NumWebPurchases,3,11,9,3,8
1772,1975,79174.0,0,0,2013-01-11,2,2,1.0,1.5,266.66666666666663,18,NumStorePurchases,3,11,5,6,7
1544,1967,81380.0,0,0,2012-12-22,51,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,4,2,10
492,1973,48432.0,0,1,2012-10-18,3,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,7,1,6
4377,1971,52914.0,0,1,2013-01-07,32,1,1.0,3.0,266.66666666666663,13,NumWebPurchases,3,11,7,3,3
4541,1955,38946.0,0,1,2013-10-24,84,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,3,1,6
1321,1974,26067.0,1,0,2013-11-04,49,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
8858,1972,44325.0,0,1,2013-03-07,69,1,1.0,3.0,266.66666666666663,17,NumWebPurchases,3,11,8,2,7
3266,1964,42523.0,0,0,2014-04-23,96,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,1,1,4
11187,1978,26487.0,1,0,2013-05-20,23,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
8207,1957,53233.0,0,1,2014-03-18,18,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9723,1960,67716.0,0,1,2013-01-10,8,1,1.0,3.0,266.66666666666663,24,NumStorePurchases,3,11,7,4,13
2666,1972,76234.0,0,1,2014-02-06,21,1,1.0,3.0,266.66666666666663,22,NumStorePurchases,3,11,8,3,11
5721,1956,84117.0,0,0,2014-05-11,60,1,1.0,3.0,266.66666666666663,23,NumCatalogPurchases,3,11,7,10,6
10652,1957,65487.0,0,0,2014-01-10,48,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,3,5,6
1646,1972,25224.0,1,0,2014-03-16,36,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,1,1,3
4418,1983,89616.0,0,0,2013-02-25,36,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,7,5,12
2656,1971,40851.0,1,1,2013-02-21,63,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
7990,1947,27469.0,0,0,2012-08-02,2,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
8722,1957,82347.0,0,0,2012-11-06,38,2,1.0,1.5,266.66666666666663,24,NumStorePurchases,3,11,7,7,10
7118,1957,73803.0,0,1,2012-08-01,61,1,1.0,3.0,266.66666666666663,20,NumWebPurchases,3,11,9,5,6
